원본품목번호,원본분할,대분류,중분류,소분류,품목명,제조사,용량
65424,Training|Validation,상온HMR,병통조림,채소병통조림,롯데쇼핑요리하다오이피클슬라이스,온리프라이스,500G
25438,Training|Validation,상온HMR,병통조림,채소병통조림,롯데쇼핑 요리하다 오이피클홀 500G,요리하다,500G
35979,Training|Validation,상온HMR,병통조림,채소병통조림,제일훼밀리)마리오피티드블랙오히블랑까올리브,제일훼밀리,310G
45090,Training|Validation,상온HMR,병통조림,채소병통조림,주비푸드)락교120G,주비푸드,120G
35958,Training|Validation,상온HMR,병통조림,채소병통조림,지이디통상)발투센유기농베이크빈,지이디통상,360G
55279,Training|Validation,상온HMR,병통조림,채소병통조림,홈플러스슬라이스스위트피클,홈플러스,680G
55280,Training|Validation,상온HMR,병통조림,채소병통조림,홈플러스슬라이스스위트피클,홈플러스,340G
65425,Training|Validation,상온HMR,병통조림,채소병통조림,효성인터내셔날피티드블랙올리브,효성인터내셔날,350G
20263,Training|Validation,상온HMR,소금류,천일염,미즈엔코 처음소금,미즈엔코,100G
65820,Training|Validation,상온HMR,소금류,천일염,제제파크)토판천일염가는소금,제제파크,250G
25083,Training|Validation,상온HMR,초콜렛,초콜릿세트,브레드가든 초코펜세트 80G,브레드가,80G
35981,Training|Validation,상온HMR,치즈,치즈가루,롯데쇼핑)요리하다파마산치즈가루,요리하다,85G
65385,Training|Validation,상온HMR,커피류,커피크리머,동서식물성크림프리마,동서식품,500G
46118,Training|Validation,상온HMR,잡곡,콩,가든클래식스)렌틸콩,가든클래식,600G
46048,Training|Validation,상온HMR,잡곡,콩,가든클래식스)병아리콩,가든클래식,500G
56111,Training|Validation,상온HMR,잡곡,콩,가든클래식스)흰강남콩,가든클래식,500G
15109,Training|Validation,상온HMR,잡곡,콩,월드그린 적강낭콩 450G,기타,450G
25639,Training|Validation,상온HMR,잡곡,콩,남양농산 블랙렌틸콩 500G,남양유업,500G
45695,Training|Validation,상온HMR,잡곡,콩,두리두리)구운완두콩,두리두리,240G
65100,Training|Validation,상온HMR,잡곡,콩,두보식품이집트콩450G,두보식품,450G
45200,Training|Validation,상온HMR,비스킷,쿠키,신성제과)꼬마쿠키동물친구80G,신성제과,80G
55115,Training|Validation,상온HMR,치즈,크림치즈,매일카스텔로브리,매일유업,125G
25990,Training|Validation,상온HMR,가공분말류,튀김가루,농심 건강한쌀튀김가루450G,농심,450G
55268,Training|Validation,상온HMR,소스류,파,알프레도파스타&소스,기타,80G
25806,Training|Validation,상온HMR,건면,파스타류,보라티알 라자냐500G,보라티알,500G
46046,Training|Validation,상온HMR,건면,파스타류,롯데쇼핑)펜네,펜네,500G
45048,Training|Validation,상온HMR,건면,파스타류,풀무원링귀니,풀무원,500G
25807,Training|Validation,상온HMR,건면,파스타류,풀무원식품 페튜치네500G,풀무원,500G
55238,Training|Validation,상온HMR,소스류,파스타소스,매일상하목장토마토파스타,매일유업,510G
75051,Training|Validation,상온HMR,소스류,파스타소스,보라티알 페스토알라제노베시 200G,보라티알,200G
66071,Training|Validation,상온HMR,소스류,파스타소스,영남코프레이션)바질페스토190G,영남코프레이션,190G
15819,Training|Validation,상온HMR,과채음료,파우치음료,CJ 쁘띠첼워터젤리사과 130ML,CJ제일제당,130ML
15820,Training|Validation,상온HMR,과채음료,파우치음료,CJ 쁘띠첼워터젤리포도 130ML,CJ제일제당,130ML
55399,Training|Validation,상온HMR,과채음료,파우치음료,아로마FI아띠야미석류피쉬콜라겐,기타,150G
15954,Training|Validation,상온HMR,과채음료,파우치음료,대웅생명과학 글램디4킬로칼로리곤약워터젤리복숭아맛150G,대웅생명과학,150G
15955,Training|Validation,상온HMR,과채음료,파우치음료,자임에프앤비 온리프라이스곤약젤리파인애플140G,자임에프앤비,140G
55400,Training|Validation,상온HMR,과채음료,파우치음료,자임자임곤약젤리,자임에프앤비,150G
46122,Training|Validation,상온HMR,식용유,포도씨유,롯데쇼핑)바쏘포도씨유,Basso,500ML
66082,Training|Validation,상온HMR,식용유,포도씨유,롯데쇼핑)포도씨유스프레이에어프라이어용200ML,롯데쇼핑,200ML
36006,Training|Validation,상온HMR,식용유,포도씨유,롯데쇼핑)코스타도르정제포도씨유,코스타도르,500ML
15230,Training|Validation,상온HMR,식용유,해바라기씨유,홈플러스지중해스타일쿠킹오일,홈플러스,200ML
60226,Training|Validation,상온HMR,소스류,향미유,CJ 마늘생강기름,CJ제일제당,220ML
66060,Training|Validation,상온HMR,분말조미료,허브류,가보식품)요리하다이탈리아허브시즈닝30G,가보식품,30G
55985,Training|Validation,상온HMR,분말조미료,허브류,신영에프에스)요리하다파슬리,신영에이치에스,11G
66074,Training|Validation,상온HMR,분말조미료,허브류,신영에프에스)파슬리100%(독일산)40G,신영에이치에스,40G
75058,Training|Validation,상온HMR,분말조미료,허브류,이마트 피코크 파슬리 7G,이마트,7G
65687,Training|Validation,상온HMR,잡곡,현미,농업회사법인월드그린)검정찰현미,농업회사법인월드그린,1KG
65637,Training|Validation,상온HMR,잡곡,현미,두리두리구운현미,두리두리,100G
66167,Training|Validation,상온HMR,잡곡,현미,월드그린)찰현미,월드그린,1KG
35881,Training|Validation,상온HMR,잡곡,현미,태광푸드)볶은통찰현미,태광푸드,120G
66130,Training|Validation,상온HMR,잡곡,현미,태광푸드)볶은통현미,태광푸드,120G
35593,Training|Validation,상온HMR,가공분말류,호떡믹스,백설 녹차맛찹쌀호떡믹스 400G,씨제이제일제당,400G
35591,Training|Validation,상온HMR,가공분말류,호떡믹스,백설 찹쌀호떡믹스 400G,씨제이제일제당,400G
75001,Training|Validation,상온HMR,가공분말류,호떡믹스,씨제이)인절미호떡믹스,씨제이제일제당,300G
65685,Training|Validation,상온HMR,잡곡,혼합잡곡,농업회사법인월드그린)오색오미,농업회사법인월드그린,1KG
66166,Training|Validation,상온HMR,잡곡,혼합잡곡,두보식품)가바현미가들어간혼합7곡,두보식품,1KG
65686,Training|Validation,상온HMR,잡곡,혼합잡곡,두보식품)기장차조수수율무가30%들어있는맛있는9곡,두보식품,1KG
35968,Training|Validation,상온HMR,잡곡,혼합잡곡,푸르메)부드럽고고소한혼합8곡,푸르메,1KG
75056,Training|Validation,상온HMR,분말조미료,후추,이마트 피코크 통백후추 60G,이마트,60G
75059,Training|Validation,상온HMR,분말조미료,후추,이마트 피코크 통흑후추 50G,이마트,50G
65827,Training|Validation,상온HMR,분말조미료,후추,이마트)통흑후추,이마트,50G
60224,Training|Validation,상온HMR,분말조미료,후추,카르멘시타 통흑후추,카르멘시타,47G
25112,Training|Validation,상온HMR,분말조미료,후추,카르멘시타 흑후추 후레이크 45G,카르멘시타,45G
56058,Training|Validation,상온HMR,잡곡,흑미,청그루)신토흑미,청그루,1KG
35406,Training|Validation,생활용품,위생용품,구강용품,LCC)신비아파트가글딸기맛,LCC,520ML
65251,Training|Validation,생활용품,위생용품,구강용품,메디안잇몸과하기약스트롱민트,LG생환건강,120G
65250,Training|Validation,생활용품,위생용품,구강용품,메디안잇몸과학치약클린민트,LG생환건강,120G
65260,Training|Validation,생활용품,위생용품,구강용품,메디안키즈치약초코민트향,LG생환건강,75G
25165,Training|Validation,생활용품,위생용품,구강용품,(주)국모싸이언스)메디안 칼슘치약75G,국보싸이언스,75G
55177,Training|Validation,생활용품,위생용품,구강용품,국보싸이언메디안자일리톨치약(사과맛),국보싸이언스,75G
35168,Training|Validation,생활용품,위생용품,구강용품,국보싸이언스)메디안키즈치약체리쥬빌레향75G,국보싸이언스,75G
65870,Training|Validation,생활용품,위생용품,구강용품,글락소스미스클라인컨슈머헬스케어코리아)센소다인딥클린치약,글락소스미스클라인컨슈머헬스케어코리아,113G
55797,Training|Validation,생활용품,위생용품,구강용품,글락소스미스클라인컨슈머헬스케어코리아)센소다인멀티케어치약,글락소스미스클라인컨슈머헬스케어코리아,120G
65853,Training|Validation,생활용품,위생용품,구강용품,글락소스미스클라인컨슈머헬스케어코리아)센소다인화이트치약,글락소스미스클라인컨슈머헬스케어코리아,113G
75152,Training|Validation,생활용품,위생용품,구강용품,입속미인마일드시트러스향가글,기타,260ML
75151,Training|Validation,생활용품,위생용품,구강용품,입속미인마일드애플민트가글,기타,260ML
66422,Training|Validation,생활용품,위생용품,구강용품,통일산업휴대용구강청결제10개입,기타,10개입
75149,Training|Validation,생활용품,위생용품,구강용품,트라이탄아동용물병230ML(민트),기타,230ML
65262,Training|Validation,생활용품,위생용품,구강용품,프로폴리테라치약클래식민트,기타,100G
25472,Training|Validation,생활용품,생리용품,구강용품,덴티스테마일드나이트타임치약 100G,덴티스테,100G
65259,Training|Validation,생활용품,위생용품,구강용품,가그린블라스트치약(라임민트후레쉬향),동아제약,120G
75030,Training|Validation,생활용품,위생용품,구강용품,동아제약)가그린스트롱액,동아제약,750ML
15236,Training|Validation,생활용품,위생용품,구강용품,동아제약가그린제로,동아제약,250ML
35166,Training|Validation,생활용품,위생용품,구강용품,라이온코리아)키즈세이프치약딸기향90G,라이온코리아,90G
35167,Training|Validation,생활용품,위생용품,구강용품,라이온코리아)키즈세이프치약포도향90G,라이온코리아,90G
56074,Training|Validation,생활용품,위생용품,구강용품,라이온코리아주식회사)키즈세이프칫솔0~3세1스텝2개입,라이온코리아,2개입
25531,Training|Validation,생활용품,위생용품,구강용품,랩도쿠 덴티오속가글 24입,랩도쿠,24입
25503,Training|Validation,생활용품,위생용품,구강용품,루도비코)마비스시나몬민트향치약 25ML,루도비코,25ML
25465,Training|Validation,생활용품,위생용품,구강용품,루도비코)마비스아쿠아민트향치약 25ML,루도비코,25ML
25466,Training|Validation,생활용품,위생용품,구강용품,루도비코)마비스자스민민트향치약 25ML,루도비코,25ML
25467,Training|Validation,생활용품,위생용품,구강용품,루도비코)마비스클래식스트롱민트향치약 25ML,루도비코,25ML
55219,Training|Validation,생활용품,위생용품,구강용품,마이비베이비치약1단계딸기향,마이비베,50G
55220,Training|Validation,생활용품,위생용품,구강용품,마이비베이비치약2단계딸기향,마이비베,50G
45264,Training|Validation,생활용품,위생용품,구강용품,메디앙스)B&B베이비치약-액상형80G,메디앙스,80G
65258,Training|Validation,생활용품,위생용품,구강용품,밤부솔트히말라야핑크솔트담은치약아이스,밤부솔트,100G
15161,Training|Validation,생활용품,위생용품,구강용품,부광약품(주)시린메드 검케어민트100G,부광약품,100G
55233,Training|Validation,생활용품,위생용품,구강용품,비앤비베이비치치약액상형,비앤비베,80G
55235,Training|Validation,생활용품,위생용품,구강용품,비앤비에코키즈치약딸기맛,비앤비에,80G
55234,Training|Validation,생활용품,위생용품,구강용품,비앤비에코키즈치약유기농치약,비앤비에,80G
55608,Training|Validation,생활용품,위생용품,구강용품,샤프란케어네이처섬유탈취제프레쉬민트향,샤프란케,300ML
25504,Training|Validation,생활용품,위생용품,구강용품,솔테라피 고체치약투스탭 6개입,솔테라피,6개입
65257,Training|Validation,생활용품,위생용품,구강용품,스몰란드치약노르딕클래식민트향,스몰란드,100G
65253,Training|Validation,생활용품,위생용품,구강용품,시린이헬퍼햄파맥스유칼립민트치약,시린이헬,100G
65261,Training|Validation,생활용품,위생용품,구강용품,시린이헬퍼햄파맥스클린민트치약,시린이헬,100G
25881,Training|Validation,생활용품,위생용품,구강용품,신세계 디어앤퓨어키즈치약복숭아향50G,신세계,50G
25882,Training|Validation,생활용품,위생용품,구강용품,신세계 디어앤퓨어키즈치약블루베리향50G,신세계,50G
55874,Training|Validation,생활용품,위생용품,구강용품,신세계인터내셔날)JAJU디어앤퓨어향균미세모흡착칫솔1P블루,신세계인터내셔날,1P
55873,Training|Validation,생활용품,위생용품,구강용품,신세계인터내셔날)JAJU디어앤퓨어향균미세모흡착칫솔1P핑크,신세계인터내셔날,1P
65948,Training|Validation,생활용품,위생용품,구강용품,신세계인터내셔날)JAJU디어앤퓨어향균미세모흡착칫솔4P블루,신세계인터내셔날,4P
65947,Training|Validation,생활용품,위생용품,구강용품,신세계인터내셔날)JAJU디어앤퓨어향균미세모흡착칫솔4P핑크,신세계인터내셔날,4P
15569,Training|Validation,생활용품,위생용품,구강용품,실란토르 덴티스테트래블팩 치약+칫솔세트,실란트로,1개입
15803,Training|Validation,생활용품,위생용품,구강용품,아모레 메디안잇몸과학치약스트롱민트120G,아모레퍼시픽,120G
25249,Training|Validation,생활용품,위생용품,구강용품,아모레퍼시픽)메디안내추럴안심치석케어치약바질향120G,아모레퍼시픽,120G
25250,Training|Validation,생활용품,위생용품,구강용품,아모레퍼시픽)메디안내추럴안심치석케어치약세이지향120G,아모레퍼시픽,120G
66086,Training|Validation,생활용품,위생용품,구강용품,아모레퍼시픽)메디안키즈코코몽과양치하기칫솔1단계3개입,아모레퍼시픽,3개입
25168,Training|Validation,생활용품,위생용품,구강용품,아모레퍼시픽)플레시아 자연담은 안심키즈치약 감귤향80G,아모레퍼시픽,80G
25167,Training|Validation,생활용품,위생용품,구강용품,아모레퍼시픽)플레시아 자연담은 안심키즈치약 산딸기향80G,아모레퍼시픽,80G
55178,Training|Validation,생활용품,위생용품,구강용품,아모레퍼시픽플레시아자연담은키즈치약산딸기향,아모레퍼시픽,80G
25464,Training|Validation,생활용품,위생용품,구강용품,아세아제약 제로앱솔루안티톡스치약 90G,아세아제약,90G
15171,Training|Validation,생활용품,위생용품,구강용품,아큐맥슨제약)가그린 블라스트치약120G,아큐맥슨제약,120G
